user_id,Channel,TotalTransactionAmount,Tx_Count,DaysSinceLastTrans,reseller_id,superdealer_id,Product_ServiceProvider,Product_Type,Product_Category
785,1.0,10850,31,148,0.0,501.0,MTN,Airtime,Telco
804,1.0,1450,7,148,0.0,447.0,MTN,Airtime,Telco
1130,1.0,200,1,148,0.0,18.0,9mobile,Airtime,Telco
551,2.0,1200,1,149,0.0,501.0,9mobile,Data,Telco
888,1.0,2080,8,149,0.0,501.0,MTN,Airtime,Telco
1013,1.0,5800,27,150,0.0,447.0,MTN,Airtime,Telco
1082,2.0,2400,2,150,0.0,447.0,,,
1042,5.0,1669,16,150,0.0,501.0,,,
1177,1.0,150,2,150,1130.0,18.0,MTN,Airtime,Telco
1120,2.0,50,1,150,0.0,447.0,Airtel,Data,Telco
1042,2.0,50,1,151,0.0,501.0,,,
448,2.0,250,5,151,0.0,741.0,,,
1014,2.0,1000,1,152,0.0,447.0,Airtel,Data,Telco
1023,1.0,100,1,152,0.0,447.0,9mobile,Airtime,Telco
950,1.0,800,6,152,0.0,447.0,Glo,Airtime,Telco
1175,1.0,200,1,153,1130.0,18.0,Glo,Airtime,Telco
1107,1.0,200,1,153,0.0,447.0,Airtel,Airtime,Telco
1107,2.0,1000,1,153,0.0,447.0,9mobile,Data,Telco
728,1.0,22200,23,153,0.0,501.0,Airtel,Airtime,Telco
1107,1.0,100,1,154,0.0,447.0,Glo,Airtime,Telco
1107,1.0,100,1,154,0.0,447.0,9mobile,Airtime,Telco
946,1.0,200,2,154,0.0,447.0,MTN,Airtime,Telco
1103,1.0,100,1,154,0.0,447.0,Airtel,Airtime,Telco
1095,1.0,200,1,155,0.0,447.0,9mobile,Airtime,Telco
551,2.0,500,1,155,0.0,501.0,,,
769,8.0,49200,3,155,0.0,18.0,Eko Electric,Prepaid,Electricity
769,8.0,92000,6,155,0.0,18.0,Eko Electric,Postpaid,Electricity
1009,8.0,11000,2,155,0.0,18.0,Eko Electric,Postpaid,Electricity
950,1.0,1000,1,155,0.0,447.0,MTN,Airtime,Telco
888,1.0,200,1,155,0.0,501.0,MTN,Airtime,Telco
915,1.0,5900,3,155,0.0,501.0,9mobile,Airtime,Telco
951,2.0,900,3,156,0.0,447.0,Airtel,Data,Telco
814,1.0,2000,1,156,0.0,447.0,Glo,Airtime,Telco
503,1.0,4000,6,156,0.0,18.0,Airtel,Airtime,Telco
888,2.0,300,2,156,0.0,501.0,Airtel,Data,Telco
448,1.0,100,1,156,0.0,741.0,Airtel,Airtime,Telco
503,2.0,13000,9,157,0.0,18.0,MTN,Data,Telco
949,2.0,400,2,157,0.0,447.0,9mobile,Data,Telco
904,1.0,700,2,157,0.0,501.0,Glo,Airtime,Telco
948,2.0,1500,1,157,0.0,447.0,Glo,Data,Telco
908,1.0,145000,20,157,56.0,501.0,MTN,Airtime,Telco
888,2.0,2700,4,157,0.0,501.0,,,
920,1.0,200,2,157,0.0,447.0,Glo,Airtime,Telco
769,1.0,1100,3,157,0.0,18.0,MTN,Airtime,Telco
56,6.0,86930,9,158,0.0,501.0,DSTV,Pay TV,Cable TV
851,1.0,3950,11,158,0.0,501.0,Airtel,Airtime,Telco
948,2.0,500,1,159,0.0,447.0,Airtel,Data,Telco
1042,1.0,600,2,159,0.0,501.0,Airtel,Airtime,Telco
752,6.0,2460,1,159,0.0,447.0,GOTV,Pay TV,Cable TV
551,1.0,1000,1,160,0.0,501.0,Glo,Airtime,Telco
950,1.0,300,2,160,0.0,447.0,9mobile,Airtime,Telco
951,1.0,1500,5,160,0.0,447.0,Airtel,Airtime,Telco
851,1.0,5400,21,160,0.0,501.0,MTN,Airtime,Telco
1013,1.0,100,1,161,0.0,447.0,Airtel,Airtime,Telco
815,1.0,1000,6,161,0.0,447.0,Airtel,Airtime,Telco
922,1.0,1000,2,161,0.0,447.0,Glo,Airtime,Telco
551,1.0,21000,5,161,0.0,501.0,Airtel,Airtime,Telco
919,2.0,500,1,161,0.0,447.0,9mobile,Data,Telco
1013,1.0,200,1,161,0.0,447.0,Glo,Airtime,Telco
1034,2.0,50,1,162,0.0,501.0,Airtel,Data,Telco
1034,1.0,300,1,162,0.0,501.0,Airtel,Airtime,Telco
1034,1.0,100,1,162,0.0,501.0,MTN,Airtime,Telco
1025,2.0,200,2,162,0.0,447.0,MTN,Data,Telco
1013,1.0,3500,14,162,0.0,447.0,Glo,Airtime,Telco
1013,1.0,700,5,162,0.0,447.0,Airtel,Airtime,Telco
919,1.0,1300,3,162,0.0,447.0,9mobile,Airtime,Telco
797,1.0,2000,2,162,0.0,447.0,Airtel,Airtime,Telco
1025,1.0,1500,3,164,0.0,447.0,Glo,Airtime,Telco
815,1.0,300,2,164,0.0,447.0,Glo,Airtime,Telco
1003,1.0,900,3,164,0.0,447.0,Glo,Airtime,Telco
1025,2.0,600,5,164,0.0,447.0,MTN,Data,Telco
787,2.0,1500,1,165,0.0,501.0,Airtel,Data,Telco
1025,1.0,3600,4,165,0.0,447.0,9mobile,Airtime,Telco
551,1.0,1000,1,166,0.0,501.0,MTN,Airtime,Telco
951,2.0,200,1,166,0.0,447.0,9mobile,Data,Telco
949,2.0,600,3,167,0.0,447.0,9mobile,Data,Telco
907,1.0,400,2,167,0.0,501.0,Airtel,Airtime,Telco
56,1.0,11500,5,167,0.0,501.0,Glo,Airtime,Telco
678,2.0,100,1,167,0.0,741.0,MTN,Data,Telco
678,2.0,150,3,167,0.0,741.0,Airtel,Data,Telco
814,1.0,3500,6,168,0.0,447.0,9mobile,Airtime,Telco
1023,1.0,2300,5,168,0.0,447.0,9mobile,Airtime,Telco
1042,10.0,1014,7,168,0.0,501.0,Jamb,E-facility,Education
56,1.0,1000,1,168,0.0,501.0,9mobile,Airtime,Telco
1014,1.0,300,2,169,0.0,447.0,Glo,Airtime,Telco
758,1.0,1000,2,169,0.0,447.0,Airtel,Airtime,Telco
1013,1.0,200,1,169,0.0,447.0,9mobile,Airtime,Telco
924,1.0,2790,15,170,0.0,447.0,MTN,Airtime,Telco
1023,1.0,1500,2,170,0.0,447.0,Glo,Airtime,Telco
928,1.0,3650,5,170,0.0,447.0,MTN,Airtime,Telco
949,2.0,500,1,170,0.0,447.0,MTN,Data,Telco
1023,2.0,500,1,170,0.0,447.0,MTN,Data,Telco
1006,1.0,1000,4,170,0.0,447.0,9mobile,Airtime,Telco
813,1.0,500,3,170,0.0,447.0,Glo,Airtime,Telco
888,2.0,1000,2,170,0.0,501.0,,,
804,1.0,1200,9,170,0.0,447.0,Airtel,Airtime,Telco
728,1.0,2000,5,170,0.0,501.0,MTN,Airtime,Telco
816,1.0,200,1,171,0.0,447.0,Glo,Airtime,Telco
715,1.0,200,1,171,0.0,501.0,Glo,Airtime,Telco
851,1.0,3900,16,172,0.0,501.0,Airtel,Airtime,Telco
950,1.0,5200,29,172,0.0,447.0,Airtel,Airtime,Telco
1025,1.0,700,2,172,0.0,447.0,Glo,Airtime,Telco
728,1.0,16200,18,172,0.0,501.0,Airtel,Airtime,Telco
728,2.0,9000,7,172,0.0,501.0,Airtel,Data,Telco
944,1.0,2700,4,173,0.0,447.0,Airtel,Airtime,Telco
700,1.0,300,1,173,0.0,417.0,MTN,Airtime,Telco
912,1.0,3300,14,173,0.0,501.0,MTN,Airtime,Telco
550,1.0,1800,8,174,0.0,18.0,Airtel,Airtime,Telco
1014,2.0,1500,2,174,0.0,447.0,MTN,Data,Telco
1014,1.0,200,1,174,0.0,447.0,9mobile,Airtime,Telco
1005,1.0,1800,3,174,0.0,447.0,Airtel,Airtime,Telco
1005,1.0,1900,6,174,0.0,447.0,MTN,Airtime,Telco
422,8.0,9988000,87,174,0.0,18.0,Eko Electric,Postpaid,Electricity
951,1.0,400,2,175,0.0,447.0,9mobile,Airtime,Telco
728,1.0,3800,5,175,0.0,501.0,Airtel,Airtime,Telco
944,1.0,500,1,175,0.0,447.0,Glo,Airtime,Telco
969,1.0,1300,5,175,0.0,18.0,Airtel,Airtime,Telco
1005,1.0,100,1,175,0.0,447.0,Glo,Airtime,Telco
550,1.0,800,4,175,0.0,18.0,Airtel,Airtime,Telco
851,1.0,1100,6,175,0.0,501.0,Airtel,Airtime,Telco
952,1.0,500,1,176,0.0,447.0,Airtel,Airtime,Telco
944,1.0,1200,4,176,0.0,447.0,Airtel,Airtime,Telco
1006,1.0,1300,7,176,0.0,447.0,Airtel,Airtime,Telco
952,1.0,300,1,176,0.0,447.0,Glo,Airtime,Telco
678,1.0,50,1,176,0.0,741.0,Glo,Airtime,Telco
550,1.0,16000,32,176,0.0,18.0,MTN,Airtime,Telco
952,1.0,600,2,177,0.0,447.0,Glo,Airtime,Telco
889,1.0,16850,6,177,0.0,501.0,MTN,Airtime,Telco
1005,1.0,1200,4,177,0.0,447.0,Glo,Airtime,Telco
715,1.0,2000,4,177,0.0,501.0,Airtel,Airtime,Telco
728,2.0,29500,48,177,0.0,501.0,MTN,Data,Telco
1022,1.0,500,1,178,0.0,447.0,Glo,Airtime,Telco
912,1.0,100,1,178,0.0,501.0,Airtel,Airtime,Telco
707,1.0,500,1,178,553.0,501.0,Airtel,Airtime,Telco
912,1.0,2600,6,178,0.0,501.0,Airtel,Airtime,Telco
551,1.0,3000,2,178,0.0,501.0,Airtel,Airtime,Telco
56,6.0,10980,5,179,0.0,501.0,GOTV,Pay TV,Cable TV
1001,1.0,400,2,179,0.0,447.0,MTN,Airtime,Telco
1013,1.0,100,1,179,0.0,447.0,Airtel,Airtime,Telco
952,1.0,6600,13,180,0.0,447.0,Airtel,Airtime,Telco
830,1.0,1385,4,180,0.0,501.0,MTN,Airtime,Telco
898,1.0,500,1,180,0.0,501.0,Airtel,Airtime,Telco
1004,1.0,1200,3,181,0.0,447.0,MTN,Airtime,Telco
945,1.0,700,5,181,0.0,447.0,Airtel,Airtime,Telco
801,1.0,1500,4,181,0.0,447.0,Airtel,Airtime,Telco
728,1.0,500,1,181,0.0,501.0,9mobile,Airtime,Telco
801,1.0,11600,29,181,0.0,447.0,MTN,Airtime,Telco
815,1.0,400,2,182,0.0,447.0,Airtel,Airtime,Telco
803,1.0,100,1,183,0.0,447.0,Airtel,Airtime,Telco
919,8.0,2900,2,183,0.0,447.0,Ikeja Electric,Prepaid,Electricity
945,1.0,700,3,183,0.0,447.0,Glo,Airtime,Telco
969,8.0,42000,1,183,0.0,18.0,Eko Electric,Postpaid,Electricity
889,1.0,1100,6,183,0.0,501.0,Glo,Airtime,Telco
801,1.0,1000,1,183,0.0,447.0,9mobile,Airtime,Telco
948,1.0,100,1,184,0.0,447.0,9mobile,Airtime,Telco
908,1.0,25000,3,184,56.0,501.0,Airtel,Airtime,Telco
908,1.0,80000,8,184,56.0,501.0,Glo,Airtime,Telco
963,1.0,90,1,184,0.0,501.0,Airtel,Airtime,Telco
910,1.0,200,2,184,0.0,501.0,Glo,Airtime,Telco
56,1.0,2100,2,184,0.0,501.0,Glo,Airtime,Telco
924,1.0,1000,4,185,0.0,447.0,Airtel,Airtime,Telco
924,1.0,1800,8,185,0.0,447.0,Glo,Airtime,Telco
720,2.0,500,1,185,0.0,501.0,Airtel,Data,Telco
915,2.0,2400,2,185,0.0,501.0,,,
1006,2.0,100,1,186,0.0,447.0,MTN,Data,Telco
479,1.0,5100,10,186,0.0,501.0,MTN,Airtime,Telco
1006,1.0,100,1,186,0.0,447.0,MTN,Airtime,Telco
924,1.0,1500,7,186,0.0,447.0,MTN,Airtime,Telco
924,1.0,1800,8,186,0.0,447.0,Airtel,Airtime,Telco
801,1.0,11700,9,187,0.0,447.0,9mobile,Airtime,Telco
801,1.0,1100,2,187,0.0,447.0,MTN,Airtime,Telco
945,1.0,1500,8,187,0.0,447.0,MTN,Airtime,Telco
922,1.0,3200,8,187,0.0,447.0,Airtel,Airtime,Telco
924,2.0,200,1,187,0.0,447.0,Airtel,Data,Telco
801,1.0,1500,3,188,0.0,447.0,Airtel,Airtime,Telco
462,1.0,1000,1,188,0.0,56.0,9mobile,Airtime,Telco
948,1.0,300,2,188,0.0,447.0,Airtel,Airtime,Telco
948,1.0,100,1,188,0.0,447.0,Glo,Airtime,Telco
1004,2.0,500,1,188,0.0,447.0,Airtel,Data,Telco
889,2.0,2500,1,188,0.0,501.0,Airtel,Data,Telco
947,1.0,1000,1,189,0.0,447.0,Airtel,Airtime,Telco
950,1.0,800,4,189,0.0,447.0,Glo,Airtime,Telco
924,2.0,500,1,189,0.0,447.0,MTN,Data,Telco
771,10.0,388000,97,189,0.0,501.0,Jamb,E-facility,Education
948,1.0,600,5,189,0.0,447.0,9mobile,Airtime,Telco
809,2.0,2200,5,189,0.0,447.0,MTN,Data,Telco
551,2.0,3600,3,189,0.0,501.0,9mobile,Data,Telco
945,1.0,700,4,189,0.0,447.0,Airtel,Airtime,Telco
503,1.0,1000,1,189,0.0,18.0,9mobile,Airtime,Telco
924,1.0,100,1,189,0.0,447.0,9mobile,Airtime,Telco
951,2.0,800,4,189,0.0,447.0,9mobile,Data,Telco
800,1.0,500,1,190,0.0,447.0,9mobile,Airtime,Telco
948,1.0,1500,9,190,0.0,447.0,MTN,Airtime,Telco
923,1.0,500,1,190,0.0,447.0,9mobile,Airtime,Telco
851,1.0,2000,2,190,0.0,501.0,Glo,Airtime,Telco
553,1.0,950,2,190,0.0,501.0,Airtel,Airtime,Telco
503,1.0,8000,4,191,0.0,18.0,MTN,Airtime,Telco
799,1.0,5150,7,191,0.0,447.0,MTN,Airtime,Telco
799,1.0,200,1,191,0.0,447.0,9mobile,Airtime,Telco
925,1.0,500,1,191,0.0,447.0,MTN,Airtime,Telco
889,1.0,400,2,191,0.0,501.0,Airtel,Airtime,Telco
804,1.0,100,1,191,0.0,447.0,Airtel,Airtime,Telco
904,2.0,500,1,191,0.0,501.0,Glo,Data,Telco
728,1.0,500,1,192,0.0,501.0,9mobile,Airtime,Telco
943,1.0,500,1,192,0.0,447.0,9mobile,Airtime,Telco
924,2.0,100,1,193,0.0,447.0,MTN,Data,Telco
949,1.0,200,2,194,0.0,447.0,9mobile,Airtime,Telco
949,2.0,200,1,194,0.0,447.0,Airtel,Data,Telco
799,1.0,2500,5,194,0.0,447.0,9mobile,Airtime,Telco
923,1.0,1000,2,195,0.0,447.0,Airtel,Airtime,Telco
814,1.0,9000,4,195,0.0,447.0,Airtel,Airtime,Telco
889,1.0,300,2,195,0.0,501.0,Airtel,Airtime,Telco
728,2.0,4500,2,195,0.0,501.0,MTN,Data,Telco
922,1.0,400,4,196,0.0,447.0,9mobile,Airtime,Telco
799,1.0,5000,3,196,0.0,447.0,Airtel,Airtime,Telco
804,1.0,150,2,196,0.0,447.0,Glo,Airtime,Telco
56,1.0,3000,1,196,0.0,501.0,9mobile,Airtime,Telco
813,1.0,800,3,196,0.0,447.0,Airtel,Airtime,Telco
889,2.0,1000,1,196,0.0,501.0,9mobile,Data,Telco
963,10.0,200,1,196,0.0,501.0,Jamb,E-facility,Education
553,6.0,10400,1,196,0.0,501.0,DSTV,Pay TV,Cable TV
811,1.0,3550,14,197,0.0,447.0,MTN,Airtime,Telco
920,1.0,600,2,197,0.0,447.0,Airtel,Airtime,Telco
922,2.0,300,1,197,0.0,447.0,Airtel,Data,Telco
945,2.0,700,2,197,0.0,447.0,,,
947,1.0,600,2,198,0.0,447.0,MTN,Airtime,Telco
728,1.0,500,1,198,0.0,501.0,MTN,Airtime,Telco
927,1.0,100,1,198,0.0,447.0,9mobile,Airtime,Telco
927,1.0,2400,3,198,0.0,447.0,MTN,Airtime,Telco
838,1.0,4056,2,198,0.0,501.0,MTN,Airtime,Telco
928,1.0,200,1,198,0.0,447.0,MTN,Airtime,Telco
912,1.0,300,2,198,0.0,501.0,MTN,Airtime,Telco
707,1.0,200,1,198,553.0,501.0,9mobile,Airtime,Telco
800,2.0,500,1,198,0.0,447.0,Airtel,Data,Telco
922,2.0,100,1,198,0.0,447.0,MTN,Data,Telco
943,1.0,500,1,198,0.0,447.0,MTN,Airtime,Telco
669,1.0,200,1,198,0.0,741.0,Airtel,Airtime,Telco
904,2.0,2200,2,198,0.0,501.0,MTN,Data,Telco
851,1.0,1200,3,198,0.0,501.0,MTN,Airtime,Telco
897,1.0,600,1,198,0.0,501.0,MTN,Airtime,Telco
814,1.0,1500,2,199,0.0,447.0,9mobile,Airtime,Telco
785,1.0,350,2,199,0.0,501.0,MTN,Airtime,Telco
816,1.0,2000,6,199,0.0,447.0,9mobile,Airtime,Telco
816,1.0,900,3,199,0.0,447.0,MTN,Airtime,Telco
728,2.0,29500,18,199,0.0,501.0,,,
707,1.0,500,1,199,553.0,501.0,MTN,Airtime,Telco
929,1.0,100,1,200,0.0,501.0,MTN,Airtime,Telco
920,1.0,500,1,201,0.0,447.0,9mobile,Airtime,Telco
847,10.0,3788000,947,201,0.0,501.0,Jamb,E-facility,Education
921,1.0,400,2,201,0.0,447.0,9mobile,Airtime,Telco
921,2.0,200,1,201,0.0,447.0,,,
917,1.0,1000,1,201,0.0,18.0,MTN,Airtime,Telco
678,10.0,400,2,201,0.0,741.0,Jamb,E-facility,Education
835,10.0,36000,9,201,0.0,501.0,Jamb,E-facility,Education
814,1.0,3000,1,201,0.0,447.0,MTN,Airtime,Telco
773,10.0,60000,15,201,0.0,501.0,Jamb,E-facility,Education
775,10.0,324000,81,201,0.0,501.0,Jamb,E-facility,Education
948,1.0,200,1,202,0.0,447.0,Airtel,Airtime,Telco
518,10.0,10,1,202,0.0,501.0,Jamb,E-facility,Education
787,10.0,900000,225,202,0.0,501.0,Jamb,E-facility,Education
56,10.0,3040000,760,202,0.0,501.0,Jamb,E-facility,Education
889,10.0,128000,32,202,0.0,501.0,Jamb,E-facility,Education
838,10.0,1764000,441,202,0.0,501.0,Jamb,E-facility,Education
914,10.0,124000,31,202,0.0,501.0,Jamb,E-facility,Education
883,10.0,696000,174,203,0.0,501.0,Jamb,E-facility,Education
791,10.0,428000,107,203,0.0,501.0,Jamb,E-facility,Education
791,1.0,1400,6,203,0.0,501.0,MTN,Airtime,Telco
847,1.0,12950,53,203,0.0,501.0,MTN,Airtime,Telco
830,10.0,64000,16,203,0.0,501.0,Jamb,E-facility,Education
827,10.0,728000,182,203,0.0,501.0,Jamb,E-facility,Education
885,10.0,900000,225,203,0.0,501.0,Jamb,E-facility,Education
785,10.0,892000,223,203,0.0,501.0,Jamb,E-facility,Education
849,2.0,1000,1,203,0.0,501.0,Airtel,Data,Telco
849,1.0,1100,2,203,0.0,501.0,Airtel,Airtime,Telco
847,1.0,17400,32,203,0.0,501.0,Airtel,Airtime,Telco
799,1.0,1200,4,203,0.0,447.0,Airtel,Airtime,Telco
809,1.0,4350,13,204,0.0,447.0,Airtel,Airtime,Telco
801,1.0,4800,13,204,0.0,447.0,Airtel,Airtime,Telco
728,1.0,1000,2,204,0.0,501.0,9mobile,Airtime,Telco
847,1.0,700,4,204,0.0,501.0,9mobile,Airtime,Telco
889,1.0,1250,8,204,0.0,501.0,Airtel,Airtime,Telco
849,1.0,1500,3,204,0.0,501.0,MTN,Airtime,Telco
503,1.0,3000,3,205,0.0,18.0,Glo,Airtime,Telco
800,1.0,300,2,205,0.0,447.0,MTN,Airtime,Telco
809,1.0,100,1,205,0.0,447.0,MTN,Airtime,Telco
802,1.0,200,1,205,0.0,447.0,MTN,Airtime,Telco
889,1.0,300,2,205,0.0,501.0,9mobile,Airtime,Telco
778,10.0,416000,104,205,0.0,501.0,Jamb,E-facility,Education
847,1.0,2300,8,205,0.0,501.0,Glo,Airtime,Telco
838,1.0,7500,4,205,0.0,501.0,MTN,Airtime,Telco
791,2.0,1500,1,206,0.0,501.0,MTN,Data,Telco
503,2.0,2500,2,206,0.0,18.0,Airtel,Data,Telco
812,1.0,200,2,206,0.0,447.0,Airtel,Airtime,Telco
908,1.0,10000,2,206,56.0,501.0,9mobile,Airtime,Telco
843,10.0,136000,34,206,0.0,501.0,Jamb,E-facility,Education
839,1.0,900,4,206,0.0,501.0,9mobile,Airtime,Telco
839,1.0,2120,9,206,0.0,501.0,MTN,Airtime,Telco
809,1.0,100,1,206,0.0,447.0,9mobile,Airtime,Telco
847,2.0,2000,2,207,0.0,501.0,Glo,Data,Telco
791,1.0,200,1,207,0.0,501.0,Airtel,Airtime,Telco
56,1.0,2000,1,208,0.0,501.0,Airtel,Airtime,Telco
804,1.0,100,1,208,0.0,447.0,9mobile,Airtime,Telco
811,1.0,3300,6,208,0.0,447.0,Airtel,Airtime,Telco
915,1.0,300,1,208,0.0,501.0,Airtel,Airtime,Telco
907,1.0,500,1,208,0.0,501.0,9mobile,Airtime,Telco
847,2.0,1000,2,208,0.0,501.0,MTN,Data,Telco
838,1.0,800,2,209,0.0,501.0,Airtel,Airtime,Telco
785,2.0,3000,6,209,0.0,501.0,MTN,Data,Telco
678,2.0,50,1,209,0.0,741.0,9mobile,Data,Telco
678,1.0,100,2,209,0.0,741.0,9mobile,Airtime,Telco
678,1.0,50,1,209,0.0,741.0,MTN,Airtime,Telco
838,1.0,200,1,209,0.0,501.0,MTN,Airtime,Telco
847,1.0,2400,20,209,0.0,501.0,MTN,Airtime,Telco
707,1.0,190,2,209,553.0,501.0,MTN,Airtime,Telco
809,1.0,2110,4,210,0.0,447.0,MTN,Airtime,Telco
816,1.0,200,1,210,0.0,447.0,MTN,Airtime,Telco
915,1.0,200,1,210,0.0,501.0,9mobile,Airtime,Telco
799,1.0,200,1,210,0.0,447.0,MTN,Airtime,Telco
911,1.0,300,3,210,910.0,501.0,MTN,Airtime,Telco
911,1.0,100,1,210,910.0,501.0,Glo,Airtime,Telco
910,2.0,400,4,210,0.0,501.0,MTN,Data,Telco
518,1.0,1100,3,210,0.0,501.0,Airtel,Airtime,Telco
888,10.0,252000,63,210,0.0,501.0,Jamb,E-facility,Education
898,1.0,270,2,211,0.0,501.0,MTN,Airtime,Telco
782,10.0,744000,186,211,0.0,501.0,Jamb,E-facility,Education
898,1.0,150,1,211,0.0,501.0,Airtel,Airtime,Telco
805,1.0,200,2,211,0.0,447.0,9mobile,Airtime,Telco
849,10.0,1260000,315,211,0.0,501.0,Jamb,E-facility,Education
910,1.0,100,1,211,0.0,501.0,Glo,Airtime,Telco
827,1.0,500,1,212,0.0,501.0,MTN,Airtime,Telco
828,1.0,700,4,212,0.0,501.0,Glo,Airtime,Telco
839,10.0,188000,47,212,0.0,501.0,Jamb,E-facility,Education
790,10.0,24000,6,212,0.0,501.0,Jamb,E-facility,Education
801,1.0,200,1,213,0.0,447.0,Glo,Airtime,Telco
812,1.0,300,2,213,0.0,447.0,9mobile,Airtime,Telco
827,1.0,900,2,213,0.0,501.0,Airtel,Airtime,Telco
518,2.0,50,1,213,0.0,501.0,Airtel,Data,Telco
518,2.0,100,1,213,0.0,501.0,MTN,Data,Telco
518,2.0,50,1,213,0.0,501.0,9mobile,Data,Telco
518,2.0,2050,3,213,0.0,501.0,,,
814,1.0,500,1,213,0.0,447.0,Glo,Airtime,Telco
839,1.0,700,2,213,0.0,501.0,Airtel,Airtime,Telco
770,10.0,480000,120,215,0.0,501.0,Jamb,E-facility,Education
811,2.0,1100,2,215,0.0,447.0,MTN,Data,Telco
768,10.0,68000,17,215,0.0,501.0,Jamb,E-facility,Education
851,10.0,560000,140,215,0.0,501.0,Jamb,E-facility,Education
772,10.0,300000,75,216,0.0,501.0,Jamb,E-facility,Education
838,1.0,200,1,216,0.0,501.0,9mobile,Airtime,Telco
897,1.0,1500,2,216,0.0,501.0,MTN,Airtime,Telco
801,2.0,500,1,217,0.0,447.0,MTN,Data,Telco
802,1.0,200,2,219,0.0,447.0,MTN,Airtime,Telco
728,10.0,4000,1,220,0.0,501.0,Jamb,E-facility,Education
836,2.0,500,1,220,0.0,501.0,Airtel,Data,Telco
56,6.0,8400,2,221,0.0,501.0,Startimes,Pay TV,Cable TV
796,10.0,24000,6,222,0.0,501.0,Jamb,E-facility,Education
767,10.0,52000,13,222,0.0,501.0,Jamb,E-facility,Education
828,1.0,300,2,223,0.0,501.0,Airtel,Airtime,Telco
888,1.0,100,1,223,0.0,501.0,Airtel,Airtime,Telco
552,10.0,8000,2,224,0.0,501.0,Jamb,E-facility,Education
694,2.0,500,3,224,0.0,417.0,Glo,Data,Telco
884,10.0,88000,22,224,0.0,501.0,Jamb,E-facility,Education
694,1.0,2350,9,225,0.0,417.0,Airtel,Airtime,Telco
694,2.0,200,2,225,0.0,417.0,,,
553,1.0,1700,6,225,0.0,501.0,Airtel,Airtime,Telco
694,1.0,600,3,225,0.0,417.0,Glo,Airtime,Telco
836,1.0,300,1,226,0.0,501.0,Airtel,Airtime,Telco
755,1.0,200,1,228,0.0,447.0,Airtel,Airtime,Telco
424,2.0,350,7,229,0.0,741.0,9mobile,Data,Telco
424,1.0,3623,150,229,0.0,741.0,MTN,Airtime,Telco
851,1.0,1000,1,229,0.0,501.0,9mobile,Airtime,Telco
822,1.0,5500,2,230,56.0,501.0,MTN,Airtime,Telco
822,10.0,52000,13,230,56.0,501.0,Jamb,E-facility,Education
694,1.0,200,1,231,0.0,417.0,MTN,Airtime,Telco
811,1.0,500,1,231,0.0,447.0,Glo,Airtime,Telco
56,1.0,22200,10,231,0.0,501.0,MTN,Airtime,Telco
694,1.0,500,1,231,0.0,417.0,9mobile,Airtime,Telco
836,1.0,1000,2,231,0.0,501.0,Glo,Airtime,Telco
836,1.0,500,1,232,0.0,501.0,MTN,Airtime,Telco
822,1.0,1300,2,232,56.0,501.0,Glo,Airtime,Telco
785,1.0,50,1,232,0.0,501.0,Airtel,Airtime,Telco
822,1.0,100,1,232,56.0,501.0,Airtel,Airtime,Telco
566,1.0,600,2,234,0.0,447.0,Airtel,Airtime,Telco
550,2.0,5600,10,234,0.0,18.0,MTN,Data,Telco
550,1.0,7100,37,234,0.0,18.0,Airtel,Airtime,Telco
700,1.0,1700,3,237,0.0,417.0,Airtel,Airtime,Telco
795,10.0,20000,5,237,0.0,501.0,Jamb,E-facility,Education
719,2.0,6000,6,237,0.0,501.0,Airtel,Data,Telco
776,10.0,28000,7,237,0.0,501.0,Jamb,E-facility,Education
550,2.0,1500,3,237,0.0,18.0,Airtel,Data,Telco
518,1.0,600,2,237,0.0,501.0,MTN,Airtime,Telco
550,1.0,900,4,238,0.0,18.0,Glo,Airtime,Telco
397,1.0,650,5,238,0.0,18.0,MTN,Airtime,Telco
56,1.0,1700,3,238,0.0,501.0,Airtel,Airtime,Telco
693,1.0,10000,2,239,0.0,417.0,MTN,Airtime,Telco
678,10.0,80000,20,240,0.0,741.0,Jamb,E-facility,Education
700,2.0,100,1,240,0.0,417.0,Airtel,Data,Telco
707,2.0,1200,1,241,553.0,501.0,9mobile,Data,Telco
419,1.0,1400,1,241,0.0,417.0,MTN,Airtime,Telco
678,1.0,50,1,241,0.0,741.0,9mobile,Airtime,Telco
700,1.0,100,1,241,0.0,417.0,Glo,Airtime,Telco
550,1.0,700,4,244,0.0,18.0,9mobile,Airtime,Telco
756,1.0,500,1,244,0.0,447.0,9mobile,Airtime,Telco
566,1.0,2300,3,244,0.0,447.0,Airtel,Airtime,Telco
566,1.0,500,1,244,0.0,447.0,9mobile,Airtime,Telco
719,1.0,500,1,245,0.0,501.0,9mobile,Airtime,Telco
479,2.0,1700,3,246,0.0,501.0,MTN,Data,Telco
424,1.0,561,11,250,0.0,741.0,Airtel,Airtime,Telco
424,2.0,2000,29,250,0.0,741.0,Airtel,Data,Telco
555,1.0,400,2,252,0.0,18.0,Airtel,Airtime,Telco
424,2.0,2100,21,252,0.0,741.0,MTN,Data,Telco
424,2.0,1750,30,252,0.0,741.0,,,
290,2.0,50,1,252,0.0,501.0,Airtel,Data,Telco
701,1.0,6500,24,253,0.0,501.0,MTN,Airtime,Telco
550,2.0,500,1,253,0.0,18.0,,,
701,1.0,100,1,253,0.0,501.0,Glo,Airtime,Telco
